date,expiry,symbol,contractSymbol,type,inTheMoney,strike,bid,ask,last,underlying,iv_mkt,rate,div_yield,volume,openInterest,lastTradeDate,quote_age_hours,mid,T
2025-12-08 21:00:00+00:00,2025-12-12 00:00:00+00:00,NOW,NOW251212C00695000,call,True,695.0,155.0,165.0,133.1,854.3599853515625,1.0053760668945313,0.03554087421361189,0.0,,0,2025-11-20 14:31:16+00:00,438.4788888888889,160.0,0.00821917808219178
2025-12-08 21:00:00+00:00,2025-12-12 00:00:00+00:00,NOW,NOW251212C00715000,call,True,715.0,135.1,144.0,142.45,854.3599853515625,0.831056376953125,0.03554087421361189,0.0,4.0,4,2025-12-08 15:44:15+00:00,5.2625,139.55,0.00821917808219178
2025-12-08 21:00:00+00:00,2025-12-12 00:00:00+00:00,NOW,NOW251212C00730000,call,True,730.0,120.1,129.0,82.8,854.3599853515625,0.7490259472656251,0.03554087421361189,0.0,,6,2025-11-20 17:25:45+00:00,435.5708333333333,124.55,0.00821917808219178
2025-12-08 21:00:00+00:00,2025-12-12 00:00:00+00:00,NOW,NOW251212C00735000,call,True,735.0,115.1,124.0,122.26,854.3599853515625,0.7216824707031251,0.03554087421361189,0.0,8.0,8,2025-12-05 16:42:19+00:00,76.29472222222222,119.55,0.00821917808219178
2025-12-08 21:00:00+00:00,2025-12-12 00:00:00+00:00,NOW,NOW251212C00740000,call,True,740.0,110.1,119.0,109.45,854.3599853515625,0.694338994140625,0.03554087421361189,0.0,1.0,1,2025-12-05 15:06:27+00:00,77.8925,114.55,0.00821917808219178
2025-12-08 21:00:00+00:00,2025-12-12 00:00:00+00:00,NOW,NOW251212C00745000,call,True,745.0,79.0,87.0,179.3,854.3599853515625,1.0000000000000003e-05,0.03554087421361189,0.0,2.0,1,2025-10-31 19:56:18+00:00,913.0616666666666,83.0,0.00821917808219178
2025-12-08 21:00:00+00:00,2025-12-12 00:00:00+00:00,NOW,NOW251212C00760000,call,True,760.0,90.0,97.0,72.67,854.3599853515625,0.7753928710937501,0.03554087421361189,0.0,1.0,2,2025-11-18 16:23:12+00:00,484.61333333333334,93.5,0.00821917808219178
2025-12-08 21:00:00+00:00,2025-12-12 00:00:00+00:00,NOW,NOW251212C00765000,call,True,765.0,85.0,92.5,60.5,854.3599853515625,0.7711204528808593,0.03554087421361189,0.0,,1,2025-12-01 20:03:43+00:00,168.93805555555556,88.75,0.00821917808219178
2025-12-08 21:00:00+00:00,2025-12-12 00:00:00+00:00,NOW,NOW251212C00770000,call,True,770.0,80.0,87.6,86.0,854.3599853515625,0.7428004235839842,0.03554087421361189,0.0,1.0,1,2025-12-08 20:03:28+00:00,0.9422222222222222,83.8,0.00821917808219178
2025-12-08 21:00:00+00:00,2025-12-12 00:00:00+00:00,NOW,NOW251212C00775000,call,True,775.0,75.0,82.7,79.35,854.3599853515625,0.7141141870117188,0.03554087421361189,0.0,2.0,4,2025-12-05 18:42:37+00:00,74.28972222222222,78.85,0.00821917808219178
