date,expiry,symbol,contractSymbol,type,inTheMoney,strike,bid,ask,last,underlying,iv_mkt,rate,div_yield,volume,openInterest,lastTradeDate,quote_age_hours,mid,T
2025-11-28 18:00:00+00:00,2025-12-19 00:00:00+00:00,RING,RING251219C00045000,call,True,45.0,20.1,27.5,17.6,69.54000091552734,1.737794279785156,0.03630299948180115,0.00652861653757367,14.0,20,2025-11-20 20:57:33+00:00,189.04083333333332,23.8,0.0547945205479452
2025-11-28 18:00:00+00:00,2025-12-19 00:00:00+00:00,RING,RING251219C00056000,call,True,56.0,10.0,17.1,11.81,69.54000091552734,1.226322227783203,0.03630299948180115,0.00652861653757367,1.0,0,2025-11-12 15:34:50+00:00,386.4194444444444,13.55,0.0547945205479452
2025-11-28 18:00:00+00:00,2025-12-19 00:00:00+00:00,RING,RING251219C00058000,call,True,58.0,7.2,14.6,7.0,69.54000091552734,1.0014698364257812,0.03630299948180115,0.00652861653757367,4.0,4,2025-11-10 14:41:50+00:00,435.3027777777778,10.9,0.0547945205479452
2025-11-28 18:00:00+00:00,2025-12-19 00:00:00+00:00,RING,RING251219C00062000,call,True,62.0,3.5,11.1,6.8,69.54000091552734,0.8789074609374999,0.03630299948180115,0.00652861653757367,1.0,0,2025-11-12 20:06:33+00:00,381.8908333333333,7.3,0.0547945205479452
2025-11-28 18:00:00+00:00,2025-12-19 00:00:00+00:00,RING,RING251219C00063000,call,True,63.0,3.0,10.2,2.5,69.54000091552734,0.8393570751953124,0.03630299948180115,0.00652861653757367,1.0,0,2025-11-05 20:44:22+00:00,549.2605555555556,6.6,0.0547945205479452
2025-11-28 18:00:00+00:00,2025-12-19 00:00:00+00:00,RING,RING251219C00064000,call,True,64.0,2.0,9.2,3.9,69.54000091552734,0.7812521875,0.03630299948180115,0.00652861653757367,5.0,1,2025-11-24 18:31:12+00:00,95.48,5.6,0.0547945205479452
2025-11-28 18:00:00+00:00,2025-12-19 00:00:00+00:00,RING,RING251219C00065000,call,True,65.0,5.8,7.1,5.0,69.54000091552734,0.5283250292968751,0.03630299948180115,0.00652861653757367,1.0,0,2025-11-26 18:15:41+00:00,47.73861111111111,6.449999999999999,0.0547945205479452
2025-11-28 18:00:00+00:00,2025-12-19 00:00:00+00:00,RING,RING251219C00067000,call,True,67.0,4.3,5.6,2.3,69.54000091552734,0.50586431640625,0.03630299948180115,0.00652861653757367,15.0,457,2025-11-24 19:40:30+00:00,94.325,4.949999999999999,0.0547945205479452
2025-11-28 18:00:00+00:00,2025-12-19 00:00:00+00:00,RING,RING251219C00068000,call,True,68.0,2.9,6.4,1.6,69.54000091552734,0.7236355761718749,0.03630299948180115,0.00652861653757367,2.0,0,2025-11-24 17:43:18+00:00,96.27833333333334,4.65,0.0547945205479452
2025-11-28 18:00:00+00:00,2025-12-19 00:00:00+00:00,RING,RING251219C00069000,call,True,69.0,0.2,5.5,2.25,69.54000091552734,0.6696810375976563,0.03630299948180115,0.00652861653757367,5.0,9,2025-11-26 16:22:02+00:00,49.632777777777775,2.85,0.0547945205479452
